11266991	214849299	1411880216.565
11266991	214859285	1411880298.259
11266986	214842275	1411914171.822
11266986	214842352	1411914269.332
11266986	214842350	1411914334.732
11266986	214844195	1411914381.525
11266984	214859062	1411882299.642
11266984	214580424	1411882424.9
11266984	214853822	1411882768.353
11266996	214857268	1411879035.198
11266996	214857260	1411879087.745
11266996	214857260	1411879136.703
11266996	214857260	1411879139.614
11266996	214865212	1411879265.445
11266664	214857260	1411916209.113
11266664	214861498	1411916521.815
11266664	214861498	1411916662.548
11266654	214716943	1411872300.689
11266654	214716971	1411872543.837
11266654	214716928	1411872576.674
11266654	214717003	1411872653.137
11266654	214716982	1411872687.92
11266654	214716986	1411872757.586
11266654	214716984	1411872816.506
11266643	214858847	1411898155.794
11266643	214827005	1411898246.055
11266566	214857257	1411925717.699
11266566	214857257	1411925725.173
11266797	214839868	1411862914.207
11266797	214705792	1411862935.665
11266797	214839866	1411862952.564
11266768	214857549	1411902781.941
11266768	214857549	1411902787.812
11266753	214849132	1411880789.988
11266753	214510445	1411880895.218
11266741	214858912	1411879794.145
11266741	214859859	1411879806.262
11266741	214858689	1411879825.934
11266741	214716714	1411880394.809
11266747	214854722	1411895139.852
11266747	214853083	1411895283.608
11266724	214712244	1411906509.115
11266724	214850387	1411906509.117
11266724	214716343	1411906509.117
11266724	214645196	1411906576.501
11266724	214744764	1411906576.571
11266724	214854845	1411906954.459
11266724	214854701	1411906963.214
11266724	214854825	1411906991.561
11266733	214850743	1411922615.18
11266733	214854785	1411922792.891
11266393	214857260	1411891019.747
11266393	214859878	1411891127.281
11266393	214859859	1411891279.057
11266391	214854960	1411869377.325
11266391	214712274	1411869813.371
11266391	214712274	1411869815.525
11266391	214712274	1411869880.373
11266391	214857583	1411869943.169
11266391	214865212	1411870010.976
11266391	214865212	1411870012.915
11266391	214550610	1411870654.185
11266427	214859075	1411895751.787
11266427	214854845	1411895961.941
11266307	214857549	1411876709.113
11266307	214857253	1411876740.386
11266307	214857568	1411876768.107
11266307	214857562	1411876797.534
11266307	214857570	1411876833.31
11266311	214854845	1411867276.052
11266311	214859902	1411867404.904
11266311	214859342	1411868222.023
11266311	214854845	1411868260.994
11266311	214859902	1411868299.079
11266311	214859342	1411868462.232
11266311	214858905	1411868709.068
11266311	214854845	1411869462.675
11266311	214859902	1411869774.027
11266337	214517445	1411895830.912
11266337	214864852	1411895850.959
11266352	214536577	1411896396.911
11266352	214572377	1411896413.817
11266352	214847368	1411896456.311
11266357	214857262	1411867830.279
11266357	214572433	1411867976.974
11266527	214648393	1411914099.583
11266527	214648385	1411914175.212
11266527	214648393	1411914664.735
11266527	214648385	1411914762.744
11266521	214854707	1411861288.146
11266521	214854707	1411861324.21
11266551	214857549	1411902559.278
11266551	214849048	1411902663.33
11266551	214849048	1411902773.692
11266488	214641367	1411893885.148
11266488	214854774	1411893999.915
11266488	214586574	1411894592.5
11266488	214646130	1411894676.958
11266488	214586574	1411894705.564
11266488	214853115	1411894813.203
11266106	214648252	1411872519.543
11266106	214849344	1411872682.393
11266111	214849052	1411863849.449
11266111	214849048	1411864253.779
11266111	214857575	1411864407.848
11266102	214859034	1411865233.806
11266102	214859034	1411865274.602
11266102	214696532	1411865338.162
11266102	214859081	1411865392.864
11266102	214859081	1411865417.351
11266102	214859081	1411865422.714
11266102	214829735	1411865754.245
11266102	214829735	1411867114.046
11266102	214829735	1411867167.73
11266102	214829735	1411868515.136
11266267	214857260	1411915279.203
11266267	214854313	1411915447.629
11266291	214578011	1411871376.037
11266291	214853072	1411871446.217
11266291	214853072	1411871641.935
11266291	214854707	1411871679.192
11266291	214853072	1411871703.34
11266291	214854707	1411871887.754
11266278	214854789	1411864440.798
11266278	214858680	1411864461.974
11266278	214857568	1411864578.395
11266179	214849132	1411900823.048
11266179	214580424	1411900897.249
11266179	214540020	1411902735.83
11266179	214854774	1411902990.055
11266179	214577717	1411903046.562
11267878	214694105	1411879141.8
11267878	214581446	1411879199.763
11267878	214694105	1411879241.98
11267878	214550096	1411879289.761
11267878	214690813	1411879343.101
11267878	214550096	1411879362.66
11267878	214694105	1411879393.295
11267878	214550092	1411882047.71
11267878	214550092	1411882152.986
11267878	214550092	1411883166.854
11267873	214857570	1411898156.426
11267873	214857568	1411898182.301
11267873	214857562	1411898208.995
11267856	214711682	1411867091.231
11267856	214718405	1411867093.417
11267856	214711682	1411867096.514
11267954	214855046	1411898024.483
11267954	214585676	1411898897.2
11267964	214848305	1411862515.03
11267964	214858680	1411862777.149
11268013	214578011	1411861703.777
11268013	214854707	1411861779.214
11268013	214854707	1411862239.113
11268004	214858631	1411894516.59
11268004	214690127	1411894530.552
11268004	214859297	1411894545.04
11268004	214859859	1411894557.396
11267983	214858856	1411894429.701
11267983	214690775	1411894455.095
11267988	214861123	1411890530.418
11267988	214858631	1411891863.862
11267988	214696532	1411891909.808
11267988	214858850	1411892007.775
11268041	214602729	1411883354.027
11268041	214602729	1411883357.795
11268041	214829045	1411883520.221
11268041	214829045	1411883524.161
11268032	214857568	1411876681.724
11268032	214714755	1411876715.177
11268032	214686879	1411876717.9
11268032	214788815	1411876829.516
11268032	214850797	1411876977.557
11267642	214849468	1411899935.294
11267642	214849468	1411899973.273
11267628	214710159	1411896682.425
11267628	214710159	1411898011.774
11267628	214710159	1411899146.893
11267628	214710159	1411899219.058
11267628	214710159	1411900007.924
11267601	214865212	1411883834.265
11267601	214865212	1411883836.248
11267601	214865212	1411883840.196
11267601	214849052	1411883910.822
11267601	214849052	1411883911.922
11267601	214849052	1411883912.393
11267698	214853122	1411878100.287
11267698	214853122	1411878417.539
11267702	214857257	1411859327.001
11267702	214857262	1411859357.657
11267702	214857547	1411859379.995
11267681	214857260	1411870721.755
11267681	214857260	1411870726.47
11267681	214857547	1411870759.302
11267681	214857547	1411870762.036
11267681	214857268	1411870797.507
11267681	214857268	1411870799.361
11267689	214820769	1411898301.852
11267689	214851120	1411898356.154
11267671	214858856	1411862399.039
11267671	214859902	1411862542.095
11267671	214864680	1411862750.404
11267671	214859848	1411862821.249
11267653	214853437	1411886974.843
11267653	214853437	1411889645.61
11267659	214851279	1411910007.043
11267659	214851279	1411910012.183
11267659	214606387	1411910384.153
11267659	214606387	1411910386.771
11267659	214853145	1411910527.078
11267659	214853145	1411910529.497
11267659	214859242	1411910629.59
11267659	214859242	1411910803.242
11267659	214861603	1411910862.414
11267659	214861603	1411910865.214
11267659	214744258	1411911119.742
11267659	214744258	1411911122.439
11267659	214835117	1411911233.581
11267659	214835117	1411911235.856
11267659	214744258	1411911265.627
11267659	214676597	1411911413.898
11267659	214851032	1411911555.641
11267659	214851032	1411911559.051
11267659	214861603	1411911731.059
11267659	214861603	1411911733.69
11267659	214851032	1411911976.12
11267659	214851032	1411911979.057
11267659	214851032	1411912093.678
11267659	214851032	1411912096.958
11267659	214835713	1411912201.886
11267659	214835713	1411912205.707
11267741	214691250	1411860227.342
11267741	214859848	1411860415.488
11267741	214769315	1411860727.509
11267724	214849052	1411914582.007
11267724	214865212	1411914803.266
11267724	214855046	1411914858.36
11267724	214857596	1411914972.947
11267724	214857596	1411915144.969
11267836	214851849	1411873884.961
11267836	214849061	1411874026.629
11267836	214849440	1411874188.052
11267836	214836320	1411874270.154
11267836	214709722	1411874407.234
11267836	214851845	1411874434.064
11267836	214709722	1411874529.731
11267836	214849061	1411874621.343
11267836	214851849	1411874669.744
11267836	214836322	1411874727.559
11267836	214849061	1411874801.64
11267827	214857260	1411896464.277
11267827	214561481	1411896480.156
11267827	214857260	1411896515.136
11267803	214561462	1411891575.05
11267803	214561462	1411891733.087
11267792	214859857	1411858145.096
11267792	214859857	1411858162.262
11267792	214685049	1411858327.488
11267779	214595150	1411866639.571
11267779	214539039	1411866642.126
11267779	214539039	1411866644.872
11267778	214539039	1411860834.807
11267778	214595150	1411860854.662
11267782	214854845	1411917050.999
11267782	214858790	1411917632.027
11267341	214849048	1411925719.627
11267341	214857596	1411925921.687
11267341	214819412	1411926061.286
11267341	214857596	1411926112.727
11267341	214688115	1411926267.569
11267402	214574542	1411896720.846
11267402	214628927	1411898324.527
11267431	214849839	1411860770.702
11267431	214586490	1411861507.243
11267431	214687967	1411861562.597
11267431	214697707	1411861749.747
11267431	214586490	1411861892.465
11267428	214668292	1411896340.515
11267428	214696897	1411896662.824
11267428	214574670	1411896714.162
11267428	214574672	1411896756.745
11267428	214743495	1411896801.251
11267428	214849247	1411896853.513
11267463	214703904	1411923156.304
11267463	214857812	1411923294.149
11267498	214848808	1411899751.136
11267498	214685049	1411899847.167
11267498	214685049	1411901343.541
11267498	214845958	1411901594.649
11267498	214854857	1411901631.797
11267498	214820402	1411901674.618
11267498	214848808	1411901768.369
11267498	214848808	1411903130.705
11267498	214848808	1411903530.759
11267498	214848808	1411905407.128
11267498	214848808	1411905592.702
11267498	214848808	1411907739.794
11267498	214848808	1411909286.359
11267498	214848808	1411911520.946
11267498	214848808	1411912337.332
11267489	214820450	1411868869.762
11267489	214791707	1411869173.16
11267112	214539435	1411881541.559
11267112	214556342	1411881688.796
11267112	214848688	1411881710.622
11267113	214696532	1411899637.712
11267113	214858850	1411899749.231
11267113	214859126	1411899847.885
11267113	214567333	1411902233.794
11267119	214609367	1411906287.309
11267119	214851568	1411906343.254
11267119	214851568	1411906364.595
11267119	214851568	1411906377.428
11267119	214851560	1411906391.895
11267119	214713125	1411906591.723
11267146	214855046	1411879240.575
11267146	214849299	1411879570.423
11267179	214859122	1411860031.598
11267179	214858787	1411860045.549
11267179	214857757	1411860087.134
11267179	214859919	1411860116.674
11267179	214859857	1411860140.391
11267253	214864850	1411910818.442
11267253	214857557	1411910846.189
11267253	214561717	1411911002.351
11267253	214843040	1411911031.842
11267253	214712743	1411911100.443
11267243	214857787	1411875156.926
11267243	214714719	1411875298.331
11267243	214828927	1411875360.007
11267243	214687895	1411875394.318
11267243	214552115	1411875667.45
11267243	214846397	1411875766.925
11267243	214846397	1411875793.327
11267243	214832563	1411875856.378
11267243	214574593	1411875891.88
11267243	214543603	1411875936.653
11267243	214543485	1411875972.453
11267243	214657770	1411876056.467
11267243	214846397	1411876129.288
11267247	214857570	1411881245.604
11267247	214857568	1411881332.855
11267247	214857562	1411881409.508
11267232	214858787	1411870986.629
11267232	214859904	1411871194.135
11267232	214858777	1411871340.187
11267232	214854701	1411871526.518
11267276	214859921	1411869515.146
11267276	214859921	1411869528.868
11267268	214859872	1411905570.97
11267268	214859859	1411905627.517
11267268	214859859	1411906790.474
11267322	214849097	1411910213.858
11267322	214853072	1411910337.476
11267322	214849100	1411910351.9
11267322	214712244	1411910367.033
11267322	214853072	1411912702.053
11267322	214853072	1411912772.519
11267299	214858687	1411900114.935
11267299	214858779	1411900268.902
11267299	214858363	1411900356.075
11267299	214857812	1411900439.221
11267299	214858687	1411900617.957
11267299	214859075	1411900658.102
11267299	214859090	1411900715.197
11267299	214858363	1411900768.161
11267299	214858779	1411900808.988
11268823	214859902	1411853462.499
11268823	214854825	1411853513.263
11268823	214854703	1411853562.11
11268824	214859304	1411860307.832
11268824	214854825	1411860408.205
11268824	214854845	1411860438.876
11268828	214692590	1411909961.222
11268828	214857830	1411911748.602
11268828	214859242	1411912583.336
11268767	214696310	1411873185.566
11268767	214820769	1411873234.582
11268797	214849055	1411881768.779
11268797	214839950	1411882054.517
11268797	214854920	1411882626.81
11268797	214857005	1411882734.037
11268797	214859870	1411882761.198
11268688	214857257	1411890491.358
11268688	214509260	1411890639.104
11268688	214587932	1411890735.856
11268688	214587935	1411891064.298
11268689	214857257	1411855991.108
11268689	214854146	1411856098.866
11268689	214857757	1411856349.615
11268689	214854534	1411856361.713
11268714	214859094	1411848714.412
11268714	214858847	1411848780.528
11268714	214690130	1411848791.288
11268714	214858847	1411848805.74
11268714	214858847	1411848814.045
11268714	214690730	1411848833.947
11268714	214690727	1411848861.673
11268714	214857759	1411848899.057
11268714	214858687	1411848950.62
11268714	214858847	1411849029.877
11268714	214581611	1411849055.681
11268714	214851290	1411849104.67
11268714	214851290	1411849121.999
11268628	214857005	1411906458.31
11268628	214861498	1411906525.742
11268628	214859304	1411906570.421
11268628	214864680	1411906643.861
11268628	214854701	1411908514.326
11268641	214748289	1411869983.994
11268641	214748289	1411870016.318
11269072	214691250	1411911682.303
11269072	214853887	1411911717.165
11269072	214691250	1411911723.971
11269062	214839718	1411913439.581
11269062	214533337	1411913588.71
11269093	214857562	1411898063.242
11269093	214857570	1411898075.744
11269093	214857562	1411898117.744
11269093	214690727	1411898251.336
11269093	214858785	1411898278.679
11269093	214859306	1411898305.892
11269093	214859859	1411898350.385
11269093	214859908	1411898429.309
11268993	214848658	1411908119.006
11268993	214848658	1411908125.007
11269007	214572433	1411909432.099
11269007	214854872	1411909468.077
11268986	214857570	1411904207.397
11268986	214857568	1411904307.658
11268986	214857782	1411904502.965
11268978	214859857	1411857566.365
11268978	214858365	1411857615.262
11268889	214550621	1411901452.251
11268889	214819749	1411901550.008
11268889	214541355	1411901668.12
11268889	214829760	1411901754.429
11268884	214856977	1411890242.688
11268884	214852985	1411890286.769
11268884	214845135	1411890342.82
11268884	214586542	1411890423.353
11268884	214645993	1411890482.596
11268884	214646019	1411890547.533
11268923	214819412	1411866078.773
11268923	214857596	1411866145.428
11268322	214855046	1411859223.688
11268322	214859342	1411859827.729
11268322	214644697	1411860002.195
11268322	214687800	1411860078.169
11268322	214644727	1411860105.351
11268322	214531466	1411860155.31
11268322	214856743	1411860224.392
11268322	214644697	1411860317.57
11268322	214856540	1411861857.52
11268322	214834950	1411862117.56
11268322	214856887	1411862158.64
11268323	214838531	1411917268.831
11268323	214567072	1411917284.01
11268302	214857182	1411864077.185
11268302	214857787	1411864080.202
11268302	214712274	1411864099.076
11268302	214854877	1411864108.512
11268302	214849299	1411864360.819
11268302	214854877	1411864386.371
11268302	214708235	1411866245.59
11268302	214838259	1411866388.764
11268298	214855010	1411900249.527
11268298	214856552	1411900251.134
11268262	214853454	1411857637.717
11268262	214854767	1411858367.145
11268266	214699886	1411899391.788
11268266	214853282	1411899523.436
11268266	214851052	1411899601.077
11268272	214857260	1411900012.948
11268272	214857260	1411900044.454
11268244	214854707	1411880549.012
11268244	214854707	1411880608.331
11268244	214703904	1411880755.686
11268244	214819412	1411880776.088
11268206	214857596	1411902449.702
11268206	214858852	1411902504.907
